timestamp,embedding_case,umap_n_components,umap_n_neighbors,umap_min_dist,umap_metric,umap2d_n_neighbors,umap2d_min_dist,umap2d_metric,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_metric,random_state,n_clusters,noise_ratio,min_size,median_size,max_size
2026-04-17T04:53:29,video,35,30,0.0,cosine,15,0.1,cosine,10,,leaf,cosine,42,17,0.4536,10,18,67
2026-04-17T04:53:41,video,35,30,0.0,euclidean,15,0.1,euclidean,10,,leaf,euclidean,42,16,0.4877,11,17,72
2026-04-17T04:53:41,video,35,30,0.0,euclidean,15,0.1,cosine,10,,leaf,euclidean,42,16,0.4877,11,17,72
2026-04-17T04:53:41,video,35,30,0.0,euclidean,15,0.1,euclidean,10,,leaf,cosine,42,17,0.5219,11,17,45
2026-04-17T04:53:41,video,35,30,0.0,euclidean,15,0.1,cosine,10,,leaf,cosine,42,17,0.5219,11,17,45
2026-04-17T04:53:54,video,35,30,0.0,correlation,15,0.1,cosine,10,,leaf,euclidean,42,15,0.4536,10,19,52
2026-04-17T04:53:54,video,35,30,0.0,correlation,15,0.1,euclidean,10,,leaf,euclidean,42,15,0.4536,10,19,52
2026-04-17T04:53:54,video,35,30,0.0,correlation,15,0.1,cosine,10,,leaf,cosine,42,14,0.3907,11,23,75
2026-04-17T04:53:54,video,35,30,0.0,correlation,15,0.1,euclidean,10,,leaf,cosine,42,14,0.3907,11,23,75
2026-04-17T04:54:06,video,35,30,0.0,cosine,15,0.1,euclidean,15,,eom,euclidean,42,5,0.0997,16,51,341
2026-04-17T04:54:07,video,35,30,0.0,cosine,15,0.1,cosine,15,,eom,euclidean,42,5,0.0997,16,51,341
2026-04-17T04:54:07,video,35,30,0.0,cosine,15,0.1,euclidean,15,,eom,cosine,42,5,0.0984,16,51,342
2026-04-17T04:54:07,video,35,30,0.0,cosine,15,0.1,cosine,15,,eom,cosine,42,5,0.0984,16,51,342
2026-04-17T04:54:19,video,35,30,0.0,euclidean,15,0.1,euclidean,15,,eom,cosine,42,2,0.0,16,366,716
2026-04-17T04:54:19,video,35,30,0.0,euclidean,15,0.1,euclidean,15,,eom,euclidean,42,2,0.0,16,366,716
2026-04-17T04:54:19,video,35,30,0.0,euclidean,15,0.1,cosine,15,,eom,cosine,42,2,0.0,16,366,716
2026-04-17T04:54:19,video,35,30,0.0,euclidean,15,0.1,cosine,15,,eom,euclidean,42,2,0.0,16,366,716
2026-04-17T04:54:32,video,35,30,0.0,correlation,15,0.1,cosine,15,,eom,euclidean,42,5,0.0984,17,51,342
2026-04-17T04:54:32,video,35,30,0.0,correlation,15,0.1,cosine,15,,eom,cosine,42,5,0.0929,17,51,345
2026-04-17T04:54:32,video,35,30,0.0,correlation,15,0.1,euclidean,15,,eom,euclidean,42,5,0.0984,17,51,342
2026-04-17T04:54:32,video,35,30,0.0,correlation,15,0.1,euclidean,15,,eom,cosine,42,5,0.0929,17,51,345
2026-04-17T04:54:44,video,35,30,0.0,cosine,15,0.1,euclidean,15,,leaf,euclidean,42,11,0.5109,16,34,73
2026-04-17T04:54:44,video,35,30,0.0,cosine,15,0.1,cosine,15,,leaf,euclidean,42,11,0.5109,16,34,73
2026-04-17T04:54:44,video,35,30,0.0,cosine,15,0.1,euclidean,15,,leaf,cosine,42,10,0.4986,16,38,72
2026-04-17T04:54:44,video,35,30,0.0,cosine,15,0.1,cosine,15,,leaf,cosine,42,10,0.4986,16,38,72
2026-04-17T04:54:56,video,35,30,0.0,euclidean,15,0.1,euclidean,15,,leaf,euclidean,42,9,0.5615,16,29,71
2026-04-17T04:54:57,video,35,30,0.0,euclidean,15,0.1,cosine,15,,leaf,euclidean,42,9,0.5615,16,29,71
2026-04-17T04:54:57,video,35,30,0.0,euclidean,15,0.1,euclidean,15,,leaf,cosine,42,9,0.5478,16,31,67
2026-04-17T04:54:57,video,35,30,0.0,euclidean,15,0.1,cosine,15,,leaf,cosine,42,9,0.5478,16,31,67
2026-04-17T04:55:10,video,35,30,0.0,correlation,15,0.1,cosine,15,,leaf,euclidean,42,11,0.4945,17,28,70
2026-04-17T04:55:10,video,35,30,0.0,correlation,15,0.1,euclidean,15,,leaf,euclidean,42,11,0.4945,17,28,70
2026-04-17T04:55:10,video,35,30,0.0,correlation,15,0.1,euclidean,15,,leaf,cosine,42,11,0.5041,17,29,70
2026-04-17T04:55:10,video,35,30,0.0,correlation,15,0.1,cosine,15,,leaf,cosine,42,11,0.5041,17,29,70
2026-04-17T04:55:22,video,35,30,0.0,cosine,15,0.1,euclidean,25,,eom,euclidean,42,3,0.194,49,210,331
2026-04-17T04:55:23,video,35,30,0.0,cosine,15,0.1,euclidean,25,,eom,cosine,42,3,0.2117,43,211,323
2026-04-17T04:55:23,video,35,30,0.0,cosine,15,0.1,cosine,25,,eom,euclidean,42,3,0.194,49,210,331
2026-04-17T04:55:23,video,35,30,0.0,cosine,15,0.1,cosine,25,,eom,cosine,42,3,0.2117,43,211,323
2026-04-17T04:55:35,video,35,30,0.0,euclidean,15,0.1,euclidean,25,,eom,euclidean,42,3,0.2104,38,228,312
2026-04-17T04:55:35,video,35,30,0.0,euclidean,15,0.1,euclidean,25,,eom,cosine,42,3,0.2527,33,205,309
2026-04-17T04:55:35,video,35,30,0.0,euclidean,15,0.1,cosine,25,,eom,euclidean,42,3,0.2104,38,228,312
2026-04-17T04:55:35,video,35,30,0.0,euclidean,15,0.1,cosine,25,,eom,cosine,42,3,0.2527,33,205,309
2026-04-17T04:55:48,video,35,30,0.0,correlation,15,0.1,cosine,25,,eom,euclidean,42,3,0.1626,49,222,342
2026-04-17T04:55:48,video,35,30,0.0,correlation,15,0.1,euclidean,25,,eom,euclidean,42,3,0.1626,49,222,342
2026-04-17T04:55:48,video,35,30,0.0,correlation,15,0.1,cosine,25,,eom,cosine,42,3,0.1721,50,218,338
2026-04-17T04:55:48,video,35,30,0.0,correlation,15,0.1,euclidean,25,,eom,cosine,42,3,0.1721,50,218,338
2026-04-17T04:56:00,video,35,30,0.0,cosine,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.4235,37,62,210
2026-04-17T04:56:00,video,35,30,0.0,cosine,15,0.1,euclidean,25,,leaf,cosine,42,5,0.4344,35,61,211
2026-04-17T04:56:01,video,35,30,0.0,cosine,15,0.1,cosine,25,,leaf,cosine,42,5,0.4344,35,61,211
2026-04-17T04:56:01,video,35,30,0.0,cosine,15,0.1,cosine,25,,leaf,euclidean,42,5,0.4235,37,62,210
2026-04-17T04:56:13,video,35,30,0.0,euclidean,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.3866,38,59,228
2026-04-17T04:56:13,video,35,30,0.0,euclidean,15,0.1,euclidean,25,,leaf,cosine,42,5,0.4344,33,58,205
2026-04-17T04:56:13,video,35,30,0.0,euclidean,15,0.1,cosine,25,,leaf,cosine,42,5,0.4344,33,58,205
2026-04-17T04:56:13,video,35,30,0.0,euclidean,15,0.1,cosine,25,,leaf,euclidean,42,5,0.3866,38,59,228
2026-04-17T04:56:26,video,35,30,0.0,correlation,15,0.1,euclidean,25,,leaf,cosine,42,5,0.3566,48,66,218
2026-04-17T04:56:26,video,35,30,0.0,correlation,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.3634,49,59,222
2026-04-17T04:56:26,video,35,30,0.0,correlation,15,0.1,cosine,25,,leaf,euclidean,42,5,0.3634,49,59,222
2026-04-17T04:56:26,video,35,30,0.0,correlation,15,0.1,cosine,25,,leaf,cosine,42,5,0.3566,48,66,218
2026-04-17T04:56:38,video,35,30,0.05,cosine,15,0.1,euclidean,10,,eom,euclidean,42,3,0.0109,16,17,691
2026-04-17T04:56:38,video,35,30,0.05,cosine,15,0.1,euclidean,10,,eom,cosine,42,12,0.3115,10,18,200
2026-04-17T04:56:38,video,35,30,0.05,cosine,15,0.1,cosine,10,,eom,euclidean,42,3,0.0109,16,17,691
2026-04-17T04:56:38,video,35,30,0.05,cosine,15,0.1,cosine,10,,eom,cosine,42,12,0.3115,10,18,200
2026-04-17T04:56:51,video,35,30,0.05,euclidean,15,0.1,euclidean,10,,eom,cosine,42,11,0.3634,14,25,206
2026-04-17T04:56:51,video,35,30,0.05,euclidean,15,0.1,euclidean,10,,eom,euclidean,42,2,0.0027,16,365,714
2026-04-17T04:56:51,video,35,30,0.05,euclidean,15,0.1,cosine,10,,eom,euclidean,42,2,0.0027,16,365,714
2026-04-17T04:56:51,video,35,30,0.05,euclidean,15,0.1,cosine,10,,eom,cosine,42,11,0.3634,14,25,206
2026-04-17T04:57:03,video,35,30,0.05,correlation,15,0.1,euclidean,10,,eom,euclidean,42,11,0.3019,15,22,213
2026-04-17T04:57:04,video,35,30,0.05,correlation,15,0.1,cosine,10,,eom,euclidean,42,11,0.3019,15,22,213
2026-04-17T04:57:04,video,35,30,0.05,correlation,15,0.1,euclidean,10,,eom,cosine,42,11,0.3183,14,21,208
2026-04-17T04:57:04,video,35,30,0.05,correlation,15,0.1,cosine,10,,eom,cosine,42,11,0.3183,14,21,208
2026-04-17T04:57:16,video,35,30,0.05,cosine,15,0.1,cosine,10,,leaf,euclidean,42,15,0.4522,12,18,67
2026-04-17T04:57:16,video,35,30,0.05,cosine,15,0.1,euclidean,10,,leaf,euclidean,42,15,0.4522,12,18,67
2026-04-17T04:57:17,video,35,30,0.05,cosine,15,0.1,euclidean,10,,leaf,cosine,42,16,0.4508,10,17,67
2026-04-17T04:57:17,video,35,30,0.05,cosine,15,0.1,cosine,10,,leaf,cosine,42,16,0.4508,10,17,67
2026-04-17T04:57:28,video,35,30,0.05,euclidean,15,0.1,cosine,10,,leaf,euclidean,42,17,0.5546,10,17,34
2026-04-17T04:57:29,video,35,30,0.05,euclidean,15,0.1,euclidean,10,,leaf,euclidean,42,17,0.5546,10,17,34
2026-04-17T04:57:29,video,35,30,0.05,euclidean,15,0.1,cosine,10,,leaf,cosine,42,16,0.5587,11,18,32
2026-04-17T04:57:29,video,35,30,0.05,euclidean,15,0.1,euclidean,10,,leaf,cosine,42,16,0.5587,11,18,32
2026-04-17T04:57:41,video,35,30,0.05,correlation,15,0.1,cosine,10,,leaf,cosine,42,13,0.444,14,23,70
2026-04-17T04:57:41,video,35,30,0.05,correlation,15,0.1,cosine,10,,leaf,euclidean,42,13,0.4536,15,22,72
2026-04-17T04:57:41,video,35,30,0.05,correlation,15,0.1,euclidean,10,,leaf,euclidean,42,13,0.4536,15,22,72
2026-04-17T04:57:41,video,35,30,0.05,correlation,15,0.1,euclidean,10,,leaf,cosine,42,13,0.444,14,23,70
2026-04-17T04:57:54,video,35,30,0.05,cosine,15,0.1,euclidean,15,,eom,euclidean,42,5,0.1311,16,50,324
2026-04-17T04:57:54,video,35,30,0.05,cosine,15,0.1,cosine,15,,eom,euclidean,42,5,0.1311,16,50,324
2026-04-17T04:57:54,video,35,30,0.05,cosine,15,0.1,cosine,15,,eom,cosine,42,5,0.1257,16,51,326
2026-04-17T04:57:54,video,35,30,0.05,cosine,15,0.1,euclidean,15,,eom,cosine,42,5,0.1257,16,51,326
2026-04-17T04:58:06,video,35,30,0.05,euclidean,15,0.1,euclidean,15,,eom,euclidean,42,2,0.0041,16,364,713
2026-04-17T04:58:06,video,35,30,0.05,euclidean,15,0.1,euclidean,15,,eom,cosine,42,2,0.0027,16,365,714
2026-04-17T04:58:07,video,35,30,0.05,euclidean,15,0.1,cosine,15,,eom,euclidean,42,2,0.0041,16,364,713
2026-04-17T04:58:07,video,35,30,0.05,euclidean,15,0.1,cosine,15,,eom,cosine,42,2,0.0027,16,365,714
2026-04-17T04:58:19,video,35,30,0.05,correlation,15,0.1,cosine,15,,eom,euclidean,42,5,0.1612,16,49,313
2026-04-17T04:58:19,video,35,30,0.05,correlation,15,0.1,euclidean,15,,eom,cosine,42,5,0.1653,16,49,308
2026-04-17T04:58:19,video,35,30,0.05,correlation,15,0.1,euclidean,15,,eom,euclidean,42,5,0.1612,16,49,313
2026-04-17T04:58:19,video,35,30,0.05,correlation,15,0.1,cosine,15,,eom,cosine,42,5,0.1653,16,49,308
2026-04-17T04:58:32,video,35,30,0.05,cosine,15,0.1,cosine,15,,leaf,euclidean,42,11,0.5137,15,24,67
2026-04-17T04:58:32,video,35,30,0.05,cosine,15,0.1,euclidean,15,,leaf,euclidean,42,11,0.5137,15,24,67
2026-04-17T04:58:32,video,35,30,0.05,cosine,15,0.1,euclidean,15,,leaf,cosine,42,11,0.515,16,20,67
2026-04-17T04:58:32,video,35,30,0.05,cosine,15,0.1,cosine,15,,leaf,cosine,42,11,0.515,16,20,67
2026-04-17T04:58:44,video,35,30,0.05,euclidean,15,0.1,euclidean,15,,leaf,euclidean,42,9,0.5943,15,30,69
2026-04-17T04:58:44,video,35,30,0.05,euclidean,15,0.1,cosine,15,,leaf,euclidean,42,9,0.5943,15,30,69
2026-04-17T04:58:44,video,35,30,0.05,euclidean,15,0.1,euclidean,15,,leaf,cosine,42,10,0.623,15,17,68
2026-04-17T04:58:44,video,35,30,0.05,euclidean,15,0.1,cosine,15,,leaf,cosine,42,10,0.623,15,17,68
2026-04-17T04:58:57,video,35,30,0.05,correlation,15,0.1,euclidean,15,,leaf,euclidean,42,11,0.5628,16,23,64
2026-04-17T04:58:57,video,35,30,0.05,correlation,15,0.1,euclidean,15,,leaf,cosine,42,11,0.526,16,27,75
2026-04-17T04:58:57,video,35,30,0.05,correlation,15,0.1,cosine,15,,leaf,euclidean,42,11,0.5628,16,23,64
2026-04-17T04:58:57,video,35,30,0.05,correlation,15,0.1,cosine,15,,leaf,cosine,42,11,0.526,16,27,75
2026-04-17T04:59:10,video,35,30,0.05,cosine,15,0.1,cosine,25,,eom,euclidean,42,3,0.224,44,208,316
2026-04-17T04:59:10,video,35,30,0.05,cosine,15,0.1,euclidean,25,,eom,euclidean,42,3,0.224,44,208,316
2026-04-17T04:59:10,video,35,30,0.05,cosine,15,0.1,euclidean,25,,eom,cosine,42,3,0.2377,43,207,308
2026-04-17T04:59:10,video,35,30,0.05,cosine,15,0.1,cosine,25,,eom,cosine,42,3,0.2377,43,207,308
2026-04-17T04:59:22,video,35,30,0.05,euclidean,15,0.1,cosine,25,,eom,euclidean,42,3,0.276,31,202,297
2026-04-17T04:59:22,video,35,30,0.05,euclidean,15,0.1,euclidean,25,,eom,euclidean,42,3,0.276,31,202,297
2026-04-17T04:59:22,video,35,30,0.05,euclidean,15,0.1,euclidean,25,,eom,cosine,42,3,0.265,32,218,288
2026-04-17T04:59:23,video,35,30,0.05,euclidean,15,0.1,cosine,25,,eom,cosine,42,3,0.265,32,218,288
2026-04-17T04:59:35,video,35,30,0.05,correlation,15,0.1,cosine,25,,eom,euclidean,42,3,0.2117,45,208,324
2026-04-17T04:59:35,video,35,30,0.05,correlation,15,0.1,euclidean,25,,eom,euclidean,42,3,0.2117,45,208,324
2026-04-17T04:59:35,video,35,30,0.05,correlation,15,0.1,euclidean,25,,eom,cosine,42,3,0.2363,43,201,315
2026-04-17T04:59:35,video,35,30,0.05,correlation,15,0.1,cosine,25,,eom,cosine,42,3,0.2363,43,201,315
2026-04-17T04:59:48,video,35,30,0.05,cosine,15,0.1,cosine,25,,leaf,euclidean,42,5,0.4208,44,58,208
2026-04-17T04:59:48,video,35,30,0.05,cosine,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.4208,44,58,208
2026-04-17T04:59:48,video,35,30,0.05,cosine,15,0.1,cosine,25,,leaf,cosine,42,5,0.4126,43,60,207
2026-04-17T04:59:48,video,35,30,0.05,cosine,15,0.1,euclidean,25,,leaf,cosine,42,5,0.4126,43,60,207
2026-04-17T05:00:00,video,35,30,0.05,euclidean,15,0.1,euclidean,25,,leaf,cosine,42,5,0.4413,32,51,218
2026-04-17T05:00:00,video,35,30,0.05,euclidean,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.4768,31,50,202
2026-04-17T05:00:00,video,35,30,0.05,euclidean,15,0.1,cosine,25,,leaf,euclidean,42,5,0.4768,31,50,202
2026-04-17T05:00:00,video,35,30,0.05,euclidean,15,0.1,cosine,25,,leaf,cosine,42,5,0.4413,32,51,218
2026-04-17T05:00:13,video,35,30,0.05,correlation,15,0.1,cosine,25,,leaf,euclidean,42,5,0.418,37,56,208
2026-04-17T05:00:13,video,35,30,0.05,correlation,15,0.1,euclidean,25,,leaf,cosine,42,6,0.6093,31,42,77
2026-04-17T05:00:13,video,35,30,0.05,correlation,15,0.1,cosine,25,,leaf,cosine,42,6,0.6093,31,42,77
2026-04-17T05:00:14,video,35,30,0.05,correlation,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.418,37,56,208
2026-04-17T05:00:25,video,40,10,0.0,cosine,15,0.1,cosine,10,,eom,euclidean,42,15,0.2063,13,19,212
2026-04-17T05:00:25,video,40,10,0.0,cosine,15,0.1,euclidean,10,,eom,euclidean,42,15,0.2063,13,19,212
2026-04-17T05:00:25,video,40,10,0.0,cosine,15,0.1,euclidean,10,,eom,cosine,42,16,0.2172,14,19,213
2026-04-17T05:00:25,video,40,10,0.0,cosine,15,0.1,cosine,10,,eom,cosine,42,16,0.2172,14,19,213
2026-04-17T05:00:37,video,40,10,0.0,euclidean,15,0.1,euclidean,10,,eom,cosine,42,17,0.2432,11,16,208
2026-04-17T05:00:37,video,40,10,0.0,euclidean,15,0.1,euclidean,10,,eom,euclidean,42,4,0.0,14,16,686
2026-04-17T05:00:37,video,40,10,0.0,euclidean,15,0.1,cosine,10,,eom,cosine,42,17,0.2432,11,16,208
2026-04-17T05:00:38,video,40,10,0.0,euclidean,15,0.1,cosine,10,,eom,euclidean,42,4,0.0,14,16,686
2026-04-17T05:00:50,video,40,10,0.0,correlation,15,0.1,euclidean,10,,eom,euclidean,42,15,0.1995,10,18,215
2026-04-17T05:00:50,video,40,10,0.0,correlation,15,0.1,euclidean,10,,eom,cosine,42,20,0.321,11,17,82
2026-04-17T05:00:50,video,40,10,0.0,correlation,15,0.1,cosine,10,,eom,euclidean,42,15,0.1995,10,18,215
2026-04-17T05:00:51,video,40,10,0.0,correlation,15,0.1,cosine,10,,eom,cosine,42,20,0.321,11,17,82
2026-04-17T05:01:02,video,40,10,0.0,cosine,15,0.1,cosine,10,,leaf,euclidean,42,21,0.4112,12,18,44
2026-04-17T05:01:02,video,40,10,0.0,cosine,15,0.1,euclidean,10,,leaf,euclidean,42,21,0.4112,12,18,44
2026-04-17T05:01:02,video,40,10,0.0,cosine,15,0.1,cosine,10,,leaf,cosine,42,22,0.3907,10,17,45
2026-04-17T05:01:02,video,40,10,0.0,cosine,15,0.1,euclidean,10,,leaf,cosine,42,22,0.3907,10,17,45
2026-04-17T05:01:14,video,40,10,0.0,euclidean,15,0.1,euclidean,10,,leaf,euclidean,42,21,0.4454,12,16,40
2026-04-17T05:01:14,video,40,10,0.0,euclidean,15,0.1,euclidean,10,,leaf,cosine,42,22,0.4344,11,16,41
2026-04-17T05:01:14,video,40,10,0.0,euclidean,15,0.1,cosine,10,,leaf,euclidean,42,21,0.4454,12,16,40
2026-04-17T05:01:14,video,40,10,0.0,euclidean,15,0.1,cosine,10,,leaf,cosine,42,22,0.4344,11,16,41
2026-04-17T05:01:27,video,40,10,0.0,correlation,15,0.1,euclidean,10,,leaf,euclidean,42,22,0.3907,10,17,49
2026-04-17T05:01:27,video,40,10,0.0,correlation,15,0.1,cosine,10,,leaf,euclidean,42,22,0.3907,10,17,49
2026-04-17T05:01:27,video,40,10,0.0,correlation,15,0.1,euclidean,10,,leaf,cosine,42,22,0.3825,10,17,48
2026-04-17T05:01:27,video,40,10,0.0,correlation,15,0.1,cosine,10,,leaf,cosine,42,22,0.3825,10,17,48
2026-04-17T05:01:39,video,40,10,0.0,cosine,15,0.1,euclidean,15,,eom,euclidean,42,10,0.1762,16,29,208
2026-04-17T05:01:39,video,40,10,0.0,cosine,15,0.1,cosine,15,,eom,euclidean,42,10,0.1762,16,29,208
2026-04-17T05:01:39,video,40,10,0.0,cosine,15,0.1,euclidean,15,,eom,cosine,42,12,0.2322,16,23,209
2026-04-17T05:01:39,video,40,10,0.0,cosine,15,0.1,cosine,15,,eom,cosine,42,12,0.2322,16,23,209
2026-04-17T05:01:51,video,40,10,0.0,euclidean,15,0.1,euclidean,15,,eom,euclidean,42,3,0.0,16,16,700
2026-04-17T05:01:51,video,40,10,0.0,euclidean,15,0.1,cosine,15,,eom,euclidean,42,3,0.0,16,16,700
2026-04-17T05:01:52,video,40,10,0.0,euclidean,15,0.1,euclidean,15,,eom,cosine,42,3,0.0,16,16,700
2026-04-17T05:01:52,video,40,10,0.0,euclidean,15,0.1,cosine,15,,eom,cosine,42,3,0.0,16,16,700
2026-04-17T05:02:04,video,40,10,0.0,correlation,15,0.1,euclidean,15,,eom,euclidean,42,3,0.0,16,17,699
2026-04-17T05:02:04,video,40,10,0.0,correlation,15,0.1,cosine,15,,eom,euclidean,42,3,0.0,16,17,699
2026-04-17T05:02:05,video,40,10,0.0,correlation,15,0.1,cosine,15,,eom,cosine,42,9,0.194,16,41,208
2026-04-17T05:02:05,video,40,10,0.0,correlation,15,0.1,euclidean,15,,eom,cosine,42,9,0.194,16,41,208
2026-04-17T05:02:16,video,40,10,0.0,cosine,15,0.1,cosine,15,,leaf,euclidean,42,14,0.3893,16,22,76
2026-04-17T05:02:16,video,40,10,0.0,cosine,15,0.1,euclidean,15,,leaf,cosine,42,14,0.3921,16,24,76
2026-04-17T05:02:16,video,40,10,0.0,cosine,15,0.1,euclidean,15,,leaf,euclidean,42,14,0.3893,16,22,76
2026-04-17T05:02:16,video,40,10,0.0,cosine,15,0.1,cosine,15,,leaf,cosine,42,14,0.3921,16,24,76
2026-04-17T05:02:28,video,40,10,0.0,euclidean,15,0.1,euclidean,15,,leaf,euclidean,42,11,0.5068,16,25,66
2026-04-17T05:02:28,video,40,10,0.0,euclidean,15,0.1,euclidean,15,,leaf,cosine,42,11,0.5123,15,25,65
2026-04-17T05:02:28,video,40,10,0.0,euclidean,15,0.1,cosine,15,,leaf,euclidean,42,11,0.5068,16,25,66
2026-04-17T05:02:29,video,40,10,0.0,euclidean,15,0.1,cosine,15,,leaf,cosine,42,11,0.5123,15,25,65
2026-04-17T05:02:41,video,40,10,0.0,correlation,15,0.1,euclidean,15,,leaf,euclidean,42,13,0.3593,16,24,103
2026-04-17T05:02:41,video,40,10,0.0,correlation,15,0.1,cosine,15,,leaf,euclidean,42,13,0.3593,16,24,103
2026-04-17T05:02:41,video,40,10,0.0,correlation,15,0.1,cosine,15,,leaf,cosine,42,13,0.362,16,23,89
2026-04-17T05:02:41,video,40,10,0.0,correlation,15,0.1,euclidean,15,,leaf,cosine,42,13,0.362,16,23,89
2026-04-17T05:02:53,video,40,10,0.0,cosine,15,0.1,cosine,25,,eom,euclidean,42,4,0.3552,35,117,203
2026-04-17T05:02:53,video,40,10,0.0,cosine,15,0.1,euclidean,25,,eom,cosine,42,5,0.4112,37,70,189
2026-04-17T05:02:53,video,40,10,0.0,cosine,15,0.1,euclidean,25,,eom,euclidean,42,4,0.3552,35,117,203
2026-04-17T05:02:53,video,40,10,0.0,cosine,15,0.1,cosine,25,,eom,cosine,42,5,0.4112,37,70,189
2026-04-17T05:03:06,video,40,10,0.0,euclidean,15,0.1,euclidean,25,,eom,cosine,42,3,0.2336,33,217,311
2026-04-17T05:03:06,video,40,10,0.0,euclidean,15,0.1,euclidean,25,,eom,euclidean,42,3,0.1858,35,218,343
2026-04-17T05:03:06,video,40,10,0.0,euclidean,15,0.1,cosine,25,,eom,euclidean,42,3,0.1858,35,218,343
2026-04-17T05:03:06,video,40,10,0.0,euclidean,15,0.1,cosine,25,,eom,cosine,42,3,0.2336,33,217,311
2026-04-17T05:03:18,video,40,10,0.0,correlation,15,0.1,euclidean,25,,eom,euclidean,42,3,0.235,44,203,313
2026-04-17T05:03:18,video,40,10,0.0,correlation,15,0.1,euclidean,25,,eom,cosine,42,3,0.2418,40,197,318
2026-04-17T05:03:18,video,40,10,0.0,correlation,15,0.1,cosine,25,,eom,cosine,42,3,0.2418,40,197,318
2026-04-17T05:03:18,video,40,10,0.0,correlation,15,0.1,cosine,25,,eom,euclidean,42,3,0.235,44,203,313
2026-04-17T05:03:30,video,40,10,0.0,cosine,15,0.1,cosine,25,,leaf,euclidean,42,6,0.5779,35,42,82
2026-04-17T05:03:30,video,40,10,0.0,cosine,15,0.1,euclidean,25,,leaf,euclidean,42,6,0.5779,35,42,82
2026-04-17T05:03:31,video,40,10,0.0,cosine,15,0.1,cosine,25,,leaf,cosine,42,6,0.5615,37,44,87
2026-04-17T05:03:31,video,40,10,0.0,cosine,15,0.1,euclidean,25,,leaf,cosine,42,6,0.5615,37,44,87
2026-04-17T05:03:42,video,40,10,0.0,euclidean,15,0.1,cosine,25,,leaf,euclidean,42,5,0.3566,35,72,218
2026-04-17T05:03:42,video,40,10,0.0,euclidean,15,0.1,euclidean,25,,leaf,euclidean,42,5,0.3566,35,72,218
2026-04-17T05:03:42,video,40,10,0.0,euclidean,15,0.1,euclidean,25,,leaf,cosine,42,5,0.3702,33,68,217
2026-04-17T05:03:42,video,40,10,0.0,euclidean,15,0.1,cosine,25,,leaf,cosine,42,5,0.3702,33,68,217
2026-04-17T05:03:55,video,40,10,0.0,correlation,15,0.1,euclidean,25,,leaf,euclidean,42,6,0.5068,38,55,90
2026-04-17T05:03:55,video,40,10,0.0,correlation,15,0.1,cosine,25,,leaf,euclidean,42,6,0.5068,38,55,90
2026-04-17T05:03:55,video,40,10,0.0,correlation,15,0.1,cosine,25,,leaf,cosine,42,6,0.4973,38,61,90
2026-04-17T05:03:55,video,40,10,0.0,correlation,15,0.1,euclidean,25,,leaf,cosine,42,6,0.4973,38,61,90
2026-04-17T05:04:08,video,40,10,0.05,cosine,15,0.1,euclidean,10,,eom,euclidean,42,14,0.2117,14,21,192
2026-04-17T05:04:08,video,40,10,0.05,cosine,15,0.1,euclidean,10,,eom,cosine,42,19,0.347,12,18,69
2026-04-17T05:04:08,video,40,10,0.05,cosine,15,0.1,cosine,10,,eom,euclidean,42,14,0.2117,14,21,192
2026-04-17T05:04:08,video,40,10,0.05,cosine,15,0.1,cosine,10,,eom,cosine,42,19,0.347,12,18,69
2026-04-17T05:04:20,video,40,10,0.05,euclidean,15,0.1,cosine,10,,eom,euclidean,42,4,0.0,14,16,686
2026-04-17T05:04:20,video,40,10,0.05,euclidean,15,0.1,euclidean,10,,eom,euclidean,42,4,0.0,14,16,686
2026-04-17T05:04:20,video,40,10,0.05,euclidean,15,0.1,euclidean,10,,eom,cosine,42,16,0.2404,10,16,209
2026-04-17T05:04:21,video,40,10,0.05,euclidean,15,0.1,cosine,10,,eom,cosine,42,16,0.2404,10,16,209
2026-04-17T05:04:33,video,40,10,0.05,correlation,15,0.1,cosine,10,,eom,euclidean,42,14,0.2391,12,18,212
2026-04-17T05:04:33,video,40,10,0.05,correlation,15,0.1,cosine,10,,eom,cosine,42,15,0.2582,12,17,211
2026-04-17T05:04:33,video,40,10,0.05,correlation,15,0.1,euclidean,10,,eom,euclidean,42,14,0.2391,12,18,212
2026-04-17T05:04:33,video,40,10,0.05,correlation,15,0.1,euclidean,10,,eom,cosine,42,15,0.2582,12,17,211
2026-04-17T05:04:45,video,40,10,0.05,cosine,15,0.1,cosine,10,,leaf,euclidean,42,20,0.3675,10,18,70
2026-04-17T05:04:45,video,40,10,0.05,cosine,15,0.1,euclidean,10,,leaf,cosine,42,20,0.3648,12,18,69
2026-04-17T05:04:45,video,40,10,0.05,cosine,15,0.1,cosine,10,,leaf,cosine,42,20,0.3648,12,18,69
2026-04-17T05:04:46,video,40,10,0.05,cosine,15,0.1,euclidean,10,,leaf,euclidean,42,20,0.3675,10,18,70
